market,description,name,betmgm_name,betmgm_point,betmgm_price,betmgm_price_decimal_odds,betmgm_price_decimal_odds_implied_probability,betonlineag_name,betonlineag_point,betonlineag_price,betonlineag_price_decimal_odds,betonlineag_price_decimal_odds_implied_probability,betrivers_name,betrivers_point,betrivers_price,betrivers_price_decimal_odds,betrivers_price_decimal_odds_implied_probability,bovada_name,bovada_point,bovada_price,bovada_price_decimal_odds,bovada_price_decimal_odds_implied_probability,draftkings_name,draftkings_point,draftkings_price,draftkings_price_decimal_odds,draftkings_price_decimal_odds_implied_probability,fanduel_name,fanduel_point,fanduel_price,fanduel_price_decimal_odds,fanduel_price_decimal_odds_implied_probability,williamhill_us_name,williamhill_us_point,williamhill_us_price,williamhill_us_price_decimal_odds,williamhill_us_price_decimal_odds_implied_probability
player_assists,Al Horford,Over,Over,1.5,-185.0,1.5405405405405406,0.6491228070175439,Over,2.5,136.0,2.3600000000000003,0.42372881355932196,Over,2.5,135.0,2.35,0.425531914893617,,,,,,Over,2.5,145.0,2.45,0.4081632653061224,Over,2.5,140.0,2.4,0.4166666666666667,Over,1.5,-179.0,1.558659217877095,0.6415770609318996
player_assists,Al Horford,Under,Under,1.5,135.0,2.35,0.425531914893617,Under,2.5,-179.0,1.558659217877095,0.6415770609318996,Under,2.5,-182.0,1.5494505494505495,0.6453900709219857,,,,,,Under,2.5,-188.0,1.5319148936170213,0.6527777777777778,Under,2.5,-180.0,1.5555555555555556,0.6428571428571428,Under,1.5,129.0,2.29,0.4366812227074236
player_assists,Darius Garland,Over,Over,6.5,-140.0,1.7142857142857144,0.5833333333333333,Over,6.5,-133.0,1.7518796992481203,0.5708154506437768,Over,6.5,-115.0,1.8695652173913042,0.5348837209302326,Over,6.5,-135.0,1.7407407407407407,0.574468085106383,Over,6.5,-130.0,1.7692307692307692,0.5652173913043479,Over,6.5,-125.0,1.8,0.5555555555555556,Over,6.5,-142.0,1.704225352112676,0.5867768595041323
player_assists,Darius Garland,Under,Under,6.5,105.0,2.05,0.48780487804878053,Under,6.5,103.0,2.0300000000000002,0.4926108374384236,Under,6.5,-115.0,1.8695652173913042,0.5348837209302326,Under,6.5,105.0,2.05,0.48780487804878053,Under,6.5,100.0,2.0,0.5,Under,6.5,-102.0,1.9803921568627452,0.504950495049505,Under,6.5,104.0,2.04,0.49019607843137253
player_assists,Derrick White,Over,Over,4.5,-110.0,1.9090909090909092,0.5238095238095238,Over,4.5,107.0,2.0700000000000003,0.48309178743961345,Over,4.5,104.0,2.04,0.49019607843137253,Over,4.5,110.0,2.1,0.47619047619047616,Over,4.5,105.0,2.05,0.48780487804878053,Over,4.5,114.0,2.1399999999999997,0.4672897196261683,Over,4.5,-104.0,1.9615384615384617,0.5098039215686274
player_assists,Derrick White,Under,Under,4.5,-120.0,1.8333333333333335,0.5454545454545454,Under,4.5,-139.0,1.7194244604316546,0.5815899581589958,Under,4.5,-137.0,1.72992700729927,0.5780590717299579,Under,4.5,-145.0,1.6896551724137931,0.5918367346938775,Under,4.5,-135.0,1.7407407407407407,0.574468085106383,Under,4.5,-146.0,1.6849315068493151,0.5934959349593496,Under,4.5,-131.0,1.7633587786259541,0.5670995670995671
player_assists,Donovan Mitchell,Over,Over,4.5,-110.0,1.9090909090909092,0.5238095238095238,Over,4.5,-106.0,1.9433962264150944,0.5145631067961165,Over,4.5,100.0,2.0,0.5,Over,4.5,100.0,2.0,0.5,Over,4.5,-110.0,1.9090909090909092,0.5238095238095238,Over,4.5,-102.0,1.9803921568627452,0.504950495049505,Over,4.5,-113.0,1.8849557522123894,0.5305164319248826
player_assists,Donovan Mitchell,Under,Under,4.5,-120.0,1.8333333333333335,0.5454545454545454,Under,4.5,-122.0,1.819672131147541,0.5495495495495495,Under,4.5,-132.0,1.7575757575757576,0.5689655172413793,Under,4.5,-130.0,1.7692307692307692,0.5652173913043479,Under,4.5,-120.0,1.8333333333333335,0.5454545454545454,Under,4.5,-125.0,1.8,0.5555555555555556,Under,4.5,-121.0,1.8264462809917354,0.5475113122171946
player_assists,Evan Mobley,Over,Over,2.5,-105.0,1.9523809523809523,0.5121951219512195,Over,2.5,-110.0,1.9090909090909092,0.5238095238095238,Over,2.5,-107.0,1.9345794392523366,0.5169082125603864,,,,,,Over,2.5,105.0,2.05,0.48780487804878053,,,,,,Over,2.5,-101.0,1.99009900990099,0.5024875621890548
player_assists,Evan Mobley,Under,Under,2.5,-130.0,1.7692307692307692,0.5652173913043479,Under,2.5,-118.0,1.847457627118644,0.5412844036697247,Under,2.5,-125.0,1.8,0.5555555555555556,,,,,,Under,2.5,-135.0,1.7407407407407407,0.574468085106383,,,,,,Under,2.5,-135.0,1.7407407407407407,0.574468085106383
player_assists,Isaac Okoro,Over,Over,1.5,110.0,2.1,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,Over,1.5,106.0,2.06,0.4854368932038835
player_assists,Isaac Okoro,Under,Under,1.5,-150.0,1.6666666666666665,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,Under,1.5,-145.0,1.6896551724137931,0.5918367346938775
player_assists,Jarrett Allen,Over,Over,1.5,-105.0,1.9523809523809523,0.5121951219512195,,,,,,,,,,,,,,,,,,,,,,,,,,Over,1.5,-113.0,1.8849557522123894,0.5305164319248826
player_assists,Jarrett Allen,Under,Under,1.5,-125.0,1.8,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,Under,1.5,-121.0,1.8264462809917354,0.5475113122171946
player_assists,Jaylen Brown,Over,Over,3.5,-120.0,1.8333333333333335,0.5454545454545454,Over,3.5,-118.0,1.847457627118644,0.5412844036697247,Over,3.5,-130.0,1.7692307692307692,0.5652173913043479,Over,3.5,-125.0,1.8,0.5555555555555556,Over,3.5,-120.0,1.8333333333333335,0.5454545454545454,Over,3.5,-113.0,1.8849557522123894,0.5305164319248826,Over,3.5,-127.0,1.7874015748031495,0.5594713656387665
player_assists,Jaylen Brown,Under,Under,3.5,-110.0,1.9090909090909092,0.5238095238095238,Under,3.5,-110.0,1.9090909090909092,0.5238095238095238,Under,3.5,-103.0,1.970873786407767,0.5073891625615764,Under,3.5,-105.0,1.9523809523809523,0.5121951219512195,Under,3.5,-110.0,1.9090909090909092,0.5238095238095238,Under,3.5,-113.0,1.8849557522123894,0.5305164319248826,Under,3.5,-108.0,1.925925925925926,0.5192307692307692
player_assists,Jayson Tatum,Over,Over,6.5,110.0,2.1,0.47619047619047616,Over,5.5,-130.0,1.7692307692307692,0.5652173913043479,Over,6.5,135.0,2.35,0.425531914893617,Over,6.5,115.0,2.15,0.46511627906976744,Over,5.5,-130.0,1.7692307692307692,0.5652173913043479,Over,5.5,-113.0,1.8849557522123894,0.5305164319248826,Over,6.5,133.0,2.33,0.4291845493562232
player_assists,Jayson Tatum,Under,Under,6.5,-150.0,1.6666666666666665,0.6000000000000001,Under,5.5,100.0,2.0,0.5,Under,6.5,-182.0,1.5494505494505495,0.6453900709219857,Under,6.5,-150.0,1.6666666666666665,0.6000000000000001,Under,5.5,100.0,2.0,0.5,Under,5.5,-113.0,1.8849557522123894,0.5305164319248826,Under,6.5,-184.0,1.5434782608695652,0.647887323943662
player_assists,Jrue Holiday,Over,Over,3.5,-160.0,1.625,0.6153846153846154,Over,3.5,-164.0,1.6097560975609757,0.6212121212121212,Over,4.5,123.0,2.23,0.4484304932735426,Over,3.5,-165.0,1.606060606060606,0.6226415094339623,Over,3.5,-162.0,1.617283950617284,0.6183206106870228,Over,3.5,-158.0,1.6329113924050633,0.6124031007751938,Over,3.5,-166.0,1.6024096385542168,0.6240601503759399
player_assists,Jrue Holiday,Under,Under,3.5,120.0,2.2,0.45454545454545453,Under,3.5,126.0,2.26,0.4424778761061947,Under,4.5,-165.0,1.606060606060606,0.6226415094339623,Under,3.5,125.0,2.25,0.4444444444444444,Under,3.5,126.0,2.26,0.4424778761061947,Under,3.5,124.0,2.24,0.4464285714285714,Under,3.5,120.0,2.2,0.45454545454545453
player_blocks,Al Horford,Over,Over,0.5,-135.0,1.7407407407407407,0.574468085106383,,,,,,Over,0.5,-129.0,1.7751937984496124,0.5633187772925764,Over,0.5,-135.0,1.7407407407407407,0.574468085106383,Over,0.5,-130.0,1.7692307692307692,0.5652173913043479,,,,,,Over,0.5,-127.0,1.7874015748031495,0.5594713656387665
player_blocks,Al Horford,Under,Under,0.5,100.0,2.0,0.5,,,,,,Under,0.5,-104.0,1.9615384615384617,0.5098039215686274,Under,0.5,105.0,2.05,0.48780487804878053,Under,0.5,100.0,2.0,0.5,,,,,,Under,0.5,-108.0,1.925925925925926,0.5192307692307692
player_blocks,Darius Garland,Over,Over,0.5,425.0,5.25,0.19047619047619047,,,,,,,,,,,Over,0.5,425.0,5.25,0.19047619047619047,,,,,,,,,,,Over,0.5,386.0,4.859999999999999,0.20576131687242802
player_blocks,Darius Garland,Under,Under,0.5,-700.0,1.1428571428571428,0.875,,,,,,,,,,,Under,0.5,-700.0,1.1428571428571428,0.875,,,,,,,,,,,Under,0.5,-679.0,1.1472754050073637,0.871630295250321
player_blocks,Derrick White,Over,Over,0.5,-250.0,1.4,0.7142857142857143,,,,,,Over,0.5,-245.0,1.4081632653061225,0.7101449275362319,Over,0.5,-260.0,1.3846153846153846,0.7222222222222222,Over,0.5,-265.0,1.3773584905660377,0.726027397260274,,,,,,Over,0.5,-244.0,1.4098360655737705,0.7093023255813954
player_blocks,Derrick White,Under,Under,0.5,185.0,2.85,0.3508771929824561,,,,,,Under,0.5,180.0,2.8,0.35714285714285715,Under,0.5,190.0,2.9,0.3448275862068966,Under,0.5,195.0,2.95,0.3389830508474576,,,,,,Under,0.5,172.0,2.7199999999999998,0.36764705882352944
player_blocks,Donovan Mitchell,Over,Over,0.5,220.0,3.2,0.3125,,,,,,,,,,,Over,0.5,225.0,3.25,0.3076923076923077,,,,,,,,,,,Over,0.5,208.0,3.08,0.3246753246753247
player_blocks,Donovan Mitchell,Under,Under,0.5,-300.0,1.3333333333333333,0.75,,,,,,,,,,,Under,0.5,-310.0,1.3225806451612903,0.7560975609756098,,,,,,,,,,,Under,0.5,-304.0,1.3289473684210527,0.7524752475247525
player_blocks,Evan Mobley,Over,Over,1.5,155.0,2.55,0.3921568627450981,,,,,,Over,1.5,155.0,2.55,0.3921568627450981,Over,1.5,155.0,2.55,0.3921568627450981,Over,1.5,145.0,2.45,0.4081632653061224,Over,1.5,150.0,2.5,0.4,Over,1.5,146.0,2.46,0.4065040650406504
player_blocks,Evan Mobley,Under,Under,1.5,-210.0,1.4761904761904763,0.6774193548387096,,,,,,Under,1.5,-215.0,1.4651162790697674,0.6825396825396826,Under,1.5,-210.0,1.4761904761904763,0.6774193548387096,Under,1.5,-188.0,1.5319148936170213,0.6527777777777778,Under,1.5,-194.0,1.5154639175257731,0.6598639455782314,Under,1.5,-204.0,1.4901960784313726,0.6710526315789473
player_blocks,Isaac Okoro,Over,Over,0.5,200.0,3.0,0.3333333333333333,,,,,,,,,,,Over,0.5,210.0,3.1,0.3225806451612903,,,,,,,,,,,Over,0.5,190.0,2.9,0.3448275862068966
player_blocks,Isaac Okoro,Under,Under,0.5,-275.0,1.3636363636363638,0.7333333333333333,,,,,,,,,,,Under,0.5,-290.0,1.3448275862068966,0.7435897435897436,,,,,,,,,,,Under,0.5,-274.0,1.364963503649635,0.732620320855615
player_blocks,Jarrett Allen,Over,Over,0.5,-160.0,1.625,0.6153846153846154,,,,,,Over,0.5,-155.0,1.6451612903225805,0.607843137254902,Over,0.5,-165.0,1.606060606060606,0.6226415094339623,Over,0.5,-162.0,1.617283950617284,0.6183206106870228,,,,,,Over,0.5,-163.0,1.6134969325153374,0.6197718631178707
